"acceptance_rate","act_avg","act_range","business_rep_score","city","control","cost_after_aid","engineering_rep_score","enrollment","hs_gpa_avg","id","is_public","is_ranked","is_tied","name","pct_receiving_aid","profile_url","rank_display","rank_numeric","ranking_year","region","sat_avg","sat_range","school_type","source","state","tuition","url_name","zip"
,,,,"Columbia","private",,,"5633",,"2456","false","false","false","Columbia College",,"https://www.usnews.com/best-colleges/columbia-college","#145-160","-1","2026","midwest",,,"regional-universities-midwest","usnews.com","MO","25826","columbia-college","65216"
"46",,,,"Baltimore","public",,,"1907",,"2068","true","false","false","Coppin State University",,"https://www.usnews.com/best-colleges/coppin-state-university","#150-164","-1","2026","north","880",,"regional-universities-north","usnews.com","MD","14023","coppin-state-university","21216"
,,,,"Swainsboro","public",,,"1756",,"666964","true","false","false","East Georgia State College",,"https://www.usnews.com/best-colleges/east-georgia-state-college","#87-96","-1","2026","south",,,"regional-colleges-south","usnews.com","GA","9860","east-georgia-state-college","30401"
,,,,"Chicago","private",,,"528",,"21686","false","false","false","East-West University",,"https://www.usnews.com/best-colleges/eastwest-university","#183-201","-1","2026",,,,"national-liberal-arts-colleges","usnews.com","IL","25395","eastwest-university","60605"
"61",,,,"San Juan","private",,,"1269",,"667012","false","false","false","EDP University of Puerto Rico Inc--San Juan",,"https://www.usnews.com/best-colleges/edp-university-of-puerto-rico-inc-san-juan","#87-96","-1","2026","south",,,"regional-colleges-south","usnews.com","PR","14125","edp-university-of-puerto-rico-inc-san-juan","00919"
"71",,,,"Boston","private",,,"1384",,"2150","false","false","false","Fisher College",,"https://www.usnews.com/best-colleges/fisher-college","#51-56","-1","2026","north",,,"regional-colleges-north","usnews.com","MA","35689","fisher-college","02116"
"93",,,,"Rindge","private",,,"1058",,"2575","false","false","false","Franklin Pierce University",,"https://www.usnews.com/best-colleges/franklin-pierce-university","#150-164","-1","2026","north","1057",,"regional-universities-north","usnews.com","NH","46442","franklin-pierce-university","03461"
,,,,"Columbus","private",,,"5815",,"3046","false","false","false","Franklin University",,"https://www.usnews.com/best-colleges/franklin-university","#145-160","-1","2026","midwest",,,"regional-universities-midwest","usnews.com","OH","9577","franklin-university","43215"
"86","15",,,"Barnesville","public",,,"3129",,"1575","true","false","false","Gordon State College",,"https://www.usnews.com/best-colleges/gordon-state-college","#87-96","-1","2026","south","890",,"regional-colleges-south","usnews.com","GA","10948","gordon-state-college","30204"
"48",,,,"University Park","public",,,"2573","3.5","9145","true","false","false","Governors State University",,"https://www.usnews.com/best-colleges/governors-state-university","#145-160","-1","2026","midwest",,,"regional-universities-midwest","usnews.com","IL","15806","governors-state-university","60484"
"79","20",,,"Phoenix","proprietary",,"2.1","70929",,"1074","false","false","false","Grand Canyon University",,"https://www.usnews.com/best-colleges/grand-canyon-university","#395-434","-1","2026",,"1006",,"national-universities","usnews.com","AZ","17850","grand-canyon-university","85017"
,,,,"Elko","public",,,"2936",,"6977","true","false","false","Great Basin College",,"https://www.usnews.com/best-colleges/great-basin-college","#38-41","-1","2026","west",,,"regional-colleges-west","usnews.com","NV","13883","great-basin-college","89801"
"87","19",,,"Abilene","private",,,"1291","3.6","3571","false","false","false","Hardin-Simmons University",,"https://www.usnews.com/best-colleges/hardinsimmons-university","#395-434","-1","2026",,"1010",,"national-universities","usnews.com","TX","34260","hardinsimmons-university","79698"
"87",,,,"Harrisburg","private",,,"706","3.3","39483","false","false","false","Harrisburg University of Science and Technology",,"https://www.usnews.com/best-colleges/harrisburg-university-of-science-and-technology","#150-164","-1","2026","north",,,"regional-universities-north","usnews.com","PA","25100","harrisburg-university-of-science-and-technology","17101"
"57",,,,"Skokie","private",,,"197",,"1685","false","false","false","Hebrew Theological College",,"https://www.usnews.com/best-colleges/hebrew-theological-college","#183-201","-1","2026",,,,"national-liberal-arts-colleges","usnews.com","IL","15150","hebrew-theological-college","60077"
"94",,,,"Madison","private",,,"2181",,"9621","false","false","false","Herzing University",,"https://www.usnews.com/best-colleges/herzing-college","#145-160","-1","2026","midwest",,,"regional-universities-midwest","usnews.com","WI","13450","herzing-college","53718"
"94",,,,"Atlanta","private",,,"499",,"415197","false","false","false","Herzing University-Atlanta",,"https://www.usnews.com/best-colleges/herzing-universityatlanta","#87-96","-1","2026","south",,,"regional-colleges-south","usnews.com","GA","13450","herzing-universityatlanta",
"75",,,,"Notre Dame","private",,,"547",,"7263","false","false","false","Holy Cross College at Notre Dame, Indiana",,"https://www.usnews.com/best-colleges/holy-cross-college","#183-201","-1","2026",,,,"national-liberal-arts-colleges","usnews.com","IN","36600","holy-cross-college","46556"
"33",,,,"Fullerton","private",,,"564","3.4","1252","false","false","false","Hope International University",,"https://www.usnews.com/best-colleges/hope-international-university","#105-115","-1","2026","west","840",,"regional-universities-west","usnews.com","CA","38650","hope-international-university","92831"
,,,"2.6","Pocatello","public",,"2","10406",,"1620","true","false","false","Idaho State University",,"https://www.usnews.com/best-colleges/idaho-state-university","#395-434","-1","2026",,,,"national-universities","usnews.com","ID","27720","idaho-state-university","83209"
"42",,,,"Aguadilla","private",,,"3090",,"3939","false","false","false","Inter American University of Puerto Rico--Aguadilla",,"https://www.usnews.com/best-colleges/inter-american-university-of-puerto-rico-aguadilla","#121-133","-1","2026","south",,,"regional-universities-south","usnews.com","PR","5742","inter-american-university-of-puerto-rico-aguadilla","00605"
"38",,,,"Arecibo","private",,,"2463",,"5026","false","false","false","Inter American University of Puerto Rico--Arecibo",,"https://www.usnews.com/best-colleges/inter-american-university-of-puerto-rico-arecibo","#121-133","-1","2026","south",,,"regional-universities-south","usnews.com","PR","5780","inter-american-university-of-puerto-rico-arecibo","00614"
"75","21",,,"Wake Forest","private",,,"758",,"666974","false","false","false","Judson College at Southeastern",,"https://www.usnews.com/best-colleges/judson-college-at-southeastern","#395-434","-1","2026",,"1000",,"national-universities","usnews.com","NC","11318","judson-college-at-southeastern","27587"
,,,,,"public",,,"1762",,"148917","true","false","false","Kent State University at Ashtabula",,"https://www.usnews.com/best-colleges/kent-state-university-at-ashtabula","#73-80","-1","2026","midwest",,,"regional-colleges-midwest","usnews.com","OH","17342","kent-state-university-at-ashtabula",
,,,,,"public",,,"1463",,"273454","true","false","false","Kent State University at Salem",,"https://www.usnews.com/best-colleges/kent-state-university-at-salem","#73-80","-1","2026","midwest",,,"regional-colleges-midwest","usnews.com","OH","17342","kent-state-university-at-salem",
,,,,,"public",,,"3423",,"490136","true","false","false","Kent State University at Stark",,"https://www.usnews.com/best-colleges/kent-state-university-at-stark","#73-80","-1","2026","midwest",,,"regional-colleges-midwest","usnews.com","OH","17342","kent-state-university-at-stark",
,,,,,"public",,,"2029",,"770760","true","false","false","Kent State University at Trumbull",,"https://www.usnews.com/best-colleges/kent-state-university-at-trumbull","#73-80","-1","2026","midwest",,,"regional-colleges-midwest","usnews.com","OH","17342","kent-state-university-at-trumbull",
,,,,,"public",,,"1885",,"965102","true","false","false","Kent State University at Tuscarawas",,"https://www.usnews.com/best-colleges/kent-state-university-at-tuscarawas","#73-80","-1","2026","midwest",,,"regional-colleges-midwest","usnews.com","OH","17342","kent-state-university-at-tuscarawas",
"85","17",,,"La Plume","private",,,"894","3.1","3280","false","false","false","Keystone College",,"https://www.usnews.com/best-colleges/keystone-college","#51-56","-1","2026","north","940",,"regional-colleges-north","usnews.com","PA","18300","keystone-college","18440"
"70",,,,"Painesville","private",,,"744",,"3066","false","false","false","Lake Erie College",,"https://www.usnews.com/best-colleges/lake-erie-college","#145-160","-1","2026","midwest",,,"regional-universities-midwest","usnews.com","OH","37634","lake-erie-college","44077"
"86","18",,,"Beaumont","public",,,"8218","3.4","3581","true","false","false","Lamar University",,"https://www.usnews.com/best-colleges/lamar-university","#395-434","-1","2026",,"930",,"national-universities","usnews.com","TX","23044","lamar-university","77710"
,,,,"Jackson","private",,,"822",,"3499","false","false","false","Lane College",,"https://www.usnews.com/best-colleges/lane-college","#183-201","-1","2026",,,,"national-liberal-arts-colleges","usnews.com","TN","11790","lane-college","38301"
,,,,"Langston","public",,,"1743",,"3157","true","false","false","Langston University",,"https://www.usnews.com/best-colleges/langston-university","#105-115","-1","2026","west",,,"regional-universities-west","usnews.com","OK","14616","langston-university","73050"
"99","21",,,"Lynchburg","private",,"2.2","52961","3.4","10392","false","false","false","Liberty University",,"https://www.usnews.com/best-colleges/liberty-university","#395-434","-1","2026",,"1060",,"national-universities","usnews.com","VA","25860","liberty-university","24502"
"90",,,,"New York","private",,,"430",,"190114","false","false","false","Metropolitan College of New York",,"https://www.usnews.com/best-colleges/metropolitan-college","#150-164","-1","2026","north",,,"regional-universities-north","usnews.com","NY","20188","metropolitan-college","10006"
"92","17",,,"Oklahoma City","private",,,"1636",,"6942","false","false","false","Mid-America Christian University",,"https://www.usnews.com/best-colleges/midamerica-christian-university","#105-115","-1","2026","west",,,"regional-universities-west","usnews.com","OK","21294","midamerica-christian-university","73170"
"69","12",,,"St. Louis","private",,,"4889",,"7540","false","false","false","Missouri Baptist University",,"https://www.usnews.com/best-colleges/missouri-baptist-university","#145-160","-1","2026","midwest",,,"regional-universities-midwest","usnews.com","MO","34612","missouri-baptist-university","63141"
"100",,,,"Boulder","private",,,"368",,"21175","false","false","false","Naropa University",,"https://www.usnews.com/best-colleges/naropa-university","#105-115","-1","2026","west",,,"regional-universities-west","usnews.com","CO","36620","naropa-university","80302"
"95",,,,"Chicago","private",,,"4471",,"1733","false","false","false","National Louis University",,"https://www.usnews.com/best-colleges/national-louis-university","#395-434","-1","2026",,,,"national-universities","usnews.com","IL",,"national-louis-university","60603"
,,,,"Bayamon","proprietary",,,"25900",,"667100","false","false","false","National University College",,"https://www.usnews.com/best-colleges/national-university-college","#121-133","-1","2026","south",,,"regional-universities-south","usnews.com","PR","13853","national-university-college",
"92",,,,"Henniker","private",,,"1032","2.9","2579","false","false","false","New England College",,"https://www.usnews.com/best-colleges/new-england-college","#150-164","-1","2026","north",,,"regional-universities-north","usnews.com","NH","43484","new-england-college","03242"
"74","15",,"2.3","Chicago","public",,,"4226","2.9","1693","true","false","false","Northeastern Illinois University",,"https://www.usnews.com/best-colleges/northeastern-illinois-university","#145-160","-1","2026","midwest","773",,"regional-universities-midwest","usnews.com","IL","23085","northeastern-illinois-university","60625"
"45",,,,"Huntsville","private",,,"1279",,"1033","false","false","false","Oakwood University",,"https://www.usnews.com/best-colleges/oakwood-university","#183-201","-1","2026",,,,"national-liberal-arts-colleges","usnews.com","AL","22512","oakwood-university","35896"
"38",,,,"Circleville","private",,,"1340",,"3030","false","false","false","Ohio Christian University",,"https://www.usnews.com/best-colleges/ohio-christian-university","#145-160","-1","2026","midwest",,,"regional-universities-midwest","usnews.com","OH","24600","ohio-christian-university","43113"
,,,,"Mansfield","public",,,"843",,"3093","true","false","false","Ohio State University--Mansfield",,"https://www.usnews.com/best-colleges/ohio-state-university-mansfield","#73-80","-1","2026","midwest",,,"regional-colleges-midwest","usnews.com","OH","36266","ohio-state-university-mansfield","44906"
,,,,"Newark","public",,,"2422",,"3095","true","false","false","Ohio State University--Newark",,"https://www.usnews.com/best-colleges/ohio-state-university-newark","#73-80","-1","2026","midwest",,,"regional-colleges-midwest","usnews.com","OH","36266","ohio-state-university-newark","43055"
"66",,,,"Bartlesville","private",,,"824",,"3151","false","false","false","Oklahoma Wesleyan University",,"https://www.usnews.com/best-colleges/oklahoma-wesleyan-university","#105-115","-1","2026","west",,,"regional-universities-west","usnews.com","OK","33550","oklahoma-wesleyan-university","74006"
"87",,,,"San Antonio","private",,,"1108","3.5","3598","false","false","false","Our Lady of the Lake University",,"https://www.usnews.com/best-colleges/our-lady-of-the-lake-university","#395-434","-1","2026",,,,"national-universities","usnews.com","TX","32138","our-lady-of-the-lake-university","78207"
,,,,"Parkville","private",,,"5376",,"2498","false","false","false","Park University",,"https://www.usnews.com/best-colleges/park-university","#145-160","-1","2026","midwest",,,"regional-universities-midwest","usnews.com","MO","17500","park-university","64152"
"99","18",,,,"public",,"2.3","1940",,"861542","true","false","false","Pennsylvania State University--Berks",,"https://www.usnews.com/best-colleges/pennsylvania-state-university-berks","#51-56","-1","2026","north","1090",,"regional-colleges-north","usnews.com","PA","26958","pennsylvania-state-university-berks",
"98",,,,,"public",,,"1223",,"123396","true","false","false","Pennsylvania State University--Brandywine",,"https://www.usnews.com/best-colleges/pennsylvania-state-university-brandywine","#183-201","-1","2026",,"1080",,"national-liberal-arts-colleges","usnews.com","PA","25392","pennsylvania-state-university-brandywine",
"98","22",,"2.4","Middletown","public",,"2.6","4047","3.4","6814","true","false","false","Pennsylvania State University--Harrisburg",,"https://www.usnews.com/best-colleges/pennsylvania-state-university-harrisburg","#150-164","-1","2026","north","1120",,"regional-universities-north","usnews.com","PA","27254","pennsylvania-state-university-harrisburg","17057"
"92",,,,,"public",,,"332",,"297953","true","false","false","Pennsylvania State University -- Shenango",,"https://www.usnews.com/best-colleges/pennsylvania-state-university---shenango","#51-56","-1","2026","north",,,"regional-colleges-north","usnews.com","PA","23560","pennsylvania-state-university---shenango",
,,,,"Peru","public",,,"1452",,"2559","true","false","false","Peru State College",,"https://www.usnews.com/best-colleges/peru-state-college","#145-160","-1","2026","midwest",,,"regional-universities-midwest","usnews.com","NE","8640","peru-state-college","68421"
"94",,,,"Arecibo","private",,,"321",,"667004","false","false","false","Pontifical Catholic University of Puerto Rico--Arecibo",,"https://www.usnews.com/best-colleges/pontifical-catholic-university-of-puerto-rico-arecibo","#395-434","-1","2026",,,,"national-universities","usnews.com","PR","6550","pontifical-catholic-university-of-puerto-rico-arecibo","00614"
"92",,,,"Waterbury","proprietary",,,"14120",,"1401","false","false","false","Post University",,"https://www.usnews.com/best-colleges/post-university","#150-164","-1","2026","north",,,"regional-universities-north","usnews.com","CT","16546","post-university","06708"
"97","18",,,"Chicago","private",,,"2857",,"1749","false","false","false","Roosevelt University",,"https://www.usnews.com/best-colleges/roosevelt-university","#395-434","-1","2026",,"895",,"national-universities","usnews.com","IL","21280","roosevelt-university","60605"
"49",,,,"Holly Springs","private",,,"429",,"2433","false","false","false","Rust College",,"https://www.usnews.com/best-colleges/rust-college","#183-201","-1","2026",,,,"national-liberal-arts-colleges","usnews.com","MS","13265","rust-college","38635"
"35",,,,"Raleigh","private",,,"173",,"2968","false","false","false","Saint Augustine's University",,"https://www.usnews.com/best-colleges/saint-augustines-college","#87-96","-1","2026","south",,,"regional-colleges-south","usnews.com","NC",,"saint-augustines-college","27610"
"78",,,,"Saint Leo","private",,,"7603",,"1526","false","false","false","Saint Leo University",,"https://www.usnews.com/best-colleges/saint-leo-university","#395-434","-1","2026",,,,"national-universities","usnews.com","FL","30000","saint-leo-university","33574"
,,,,"Salem","proprietary",,,"695",,"3820","false","false","false","Salem University",,"https://www.usnews.com/best-colleges/salem-university","#121-133","-1","2026","south",,,"regional-universities-south","usnews.com","WV","11900","salem-university","26426"
"96","18",,,"Rome","private",,,"1257",,"1591","false","false","false","Shorter University",,"https://www.usnews.com/best-colleges/shorter-university","#121-133","-1","2026","south","1040",,"regional-universities-south","usnews.com","GA",,"shorter-university","30165"
,,,,"Knoxville","proprietary",,,"8782",,"4938","false","false","false","South College",,"https://www.usnews.com/best-colleges/south-college","#395-434","-1","2026",,,,"national-universities","usnews.com","TN",,"south-college","37909"
"62",,,,"Lakeland","private",,,"10351","3.3","1521","false","false","false","Southeastern University",,"https://www.usnews.com/best-colleges/southeastern-university","#395-434","-1","2026",,,,"national-universities","usnews.com","FL","33740","southeastern-university","33801"
"84",,,,"Manchester","private",,"2.1","2615","3.1","2580","false","false","false","Southern New Hampshire University",,"https://www.usnews.com/best-colleges/southern-new-hampshire-university","#150-164","-1","2026","north",,,"regional-universities-north","usnews.com","NH","18010","southern-new-hampshire-university","03106"
"35","15",,,"Baton Rouge","public",,"2.3","6713","3","9636","true","false","false","Southern University and A&M College",,"https://www.usnews.com/best-colleges/southern-university-and-am-college","#395-434","-1","2026",,"790",,"national-universities","usnews.com","LA","10479","southern-university-and-am-college","70813"
"85","14",,,"New Orleans","public",,,"2179","2.9","2026","true","false","false","Southern University at New Orleans",,"https://www.usnews.com/best-colleges/southern-university-at-new-orleans","#121-133","-1","2026","south","820",,"regional-universities-south","usnews.com","LA","18901","southern-university-at-new-orleans","70126"
"96",,,,"Buena Vista","private",,,"967",,"666980","false","false","false","Southern Virginia University",,"https://www.usnews.com/best-colleges/southern-virginia-university","#183-201","-1","2026",,,,"national-liberal-arts-colleges","usnews.com","VA","21280","southern-virginia-university","24416"
,,,,"McAllen","public",,,"26440",,"31034","true","false","false","South Texas College",,"https://www.usnews.com/best-colleges/south-texas-college","#38-41","-1","2026","west",,,"regional-colleges-west","usnews.com","TX","7620","south-texas-college","78501"
,,,,"Bethany","private",,,"351",,"3180","false","false","false","Southwestern Christian University",,"https://www.usnews.com/best-colleges/southwestern-christian-university","#38-41","-1","2026","west",,,"regional-colleges-west","usnews.com","OK","21900","southwestern-christian-university","73008"
"98",,,,"Miami Gardens","private",,,"4502",,"1468","false","false","false","St. Thomas University",,"https://www.usnews.com/best-colleges/st-thomas-university","#395-434","-1","2026",,,,"national-universities","usnews.com","FL","35771","st-thomas-university","33054"
"66",,,,"Saratoga Springs","public",,,"8395",,"10286","true","false","false","SUNY Empire State University",,"https://www.usnews.com/best-colleges/suny-empire-state-university","#150-164","-1","2026","north",,,"regional-universities-north","usnews.com","NY",,"suny-empire-state-university","12866"
"70","16",,"2.1","Nashville","public",,,"5057","3.4","3522","true","false","false","Tennessee State University",,"https://www.usnews.com/best-colleges/tennessee-state","#395-434","-1","2026",,"880",,"national-universities","usnews.com","TN","22416","tennessee-state","37209"
"89","19",,"2.3","Corpus Christi","public",,"2.6","8320","3.5","11161","true","false","false","Texas A&M University--Corpus Christi",,"https://www.usnews.com/best-colleges/texas-am-university-corpus-christi","#395-434","-1","2026",,"970",,"national-universities","usnews.com","TX","20183","texas-am-university-corpus-christi","78412"
,,,,"Tyler","private",,,"644",,"3638","false","false","false","Texas College",,"https://www.usnews.com/best-colleges/texas-college","#38-41","-1","2026","west",,,"regional-colleges-west","usnews.com","TX","10008","texas-college","75702"
"97","15",,"2","Houston","public",,"2.4","6844","3","3642","true","false","false","Texas Southern University",,"https://www.usnews.com/best-colleges/texas-southern-university","#395-434","-1","2026",,"800",,"national-universities","usnews.com","TX",,"texas-southern-university","77004"
"69",,,,"Fort Worth","private",,,"1910",,"3645","false","false","false","Texas Wesleyan University",,"https://www.usnews.com/best-colleges/texas-wesleyan-university","#395-434","-1","2026",,"1020",,"national-universities","usnews.com","TX","39582","texas-wesleyan-university","76105"
"96",,,,"Waterville","private",,,"1581",,"2052","false","false","false","Thomas College",,"https://www.usnews.com/best-colleges/thomas-college","#150-164","-1","2026","north",,,"regional-universities-north","usnews.com","ME","31824","thomas-college","04901"
"100",,,,"Deerfield","private",,,"140",,"1772","false","false","false","Trinity International University",,"https://www.usnews.com/best-colleges/trinity-international-university","#395-434","-1","2026",,,,"national-universities","usnews.com","IL","12320","trinity-international-university","60015"
,,,,"Unity","private",,,"5655",,"6858","false","false","false","Unity Environmental University",,"https://www.usnews.com/best-colleges/unity-environmental-university","#150-164","-1","2026","north",,,"regional-universities-north","usnews.com","ME","12640","unity-environmental-university","04988"
,,,,"Carolina","private",,,"4498",,"3941","false","false","false","Universidad Ana G. Mendez--Carolina Campus",,"https://www.usnews.com/best-colleges/universidad-ana-g-mendez-carolina-campus","#121-133","-1","2026","south",,,"regional-universities-south","usnews.com","PR","7750","universidad-ana-g-mendez-carolina-campus","00985"
,,,,"Rio Piedras","private",,,"4612",,"25875","false","false","false","Universidad Ana G. Mendez--Cupey Campus",,"https://www.usnews.com/best-colleges/universidad-ana-g-mendez-cupey-campus","#121-133","-1","2026","south",,,"regional-universities-south","usnews.com","PR","7750","universidad-ana-g-mendez-cupey-campus","00928"
,,,,"Gurabo","private",,"2.3","7688",,"11719","false","false","false","Universidad Ana G. Mendez--Gurabo Campus",,"https://www.usnews.com/best-colleges/universidad-ana-g-mendez-gurabo-campus","#395-434","-1","2026",,,,"national-universities","usnews.com","PR","7750","universidad-ana-g-mendez-gurabo-campus","00778"
"89",,,,"Hato Rey","private",,"2.6","3670","3.5","21000","false","false","false","Universidad Politecnica de Puerto Rico",,"https://www.usnews.com/best-colleges/universidad-politecnica-de-puerto-rico","#121-133","-1","2026","south",,,"regional-universities-south","usnews.com","PR","10722","universidad-politecnica-de-puerto-rico","00919"
,,,"2.4","Fairbanks","public",,"2.1","5638",,"1063","true","false","false","University of Alaska Fairbanks",,"https://www.usnews.com/best-colleges/university-of-alaska-fairbanks","#395-434","-1","2026",,,,"national-universities","usnews.com","AK","22320","university-of-alaska-fairbanks","99775"
"63","19",,,"Juneau","public",,,"1768","3.2","1065","true","false","false","University of Alaska--Southeast",,"https://www.usnews.com/best-colleges/university-of-alaska-southeast","#105-115","-1","2026","west","930",,"regional-universities-west","usnews.com","AK","27639","university-of-alaska-southeast","99801"
"83",,,,"Bridgeport","private",,,"1479",,"1416","false","false","false","University of Bridgeport",,"https://www.usnews.com/best-colleges/university-of-bridgeport","#395-434","-1","2026",,,,"national-universities","usnews.com","CT","35760","university-of-bridgeport","06604"
"62",,,,"Charleston","private",,,"2087",,"3818","false","false","false","University of Charleston",,"https://www.usnews.com/best-colleges/university-of-charleston","#395-434","-1","2026",,,,"national-universities","usnews.com","WV","33800","university-of-charleston","25304"
"97","20",,"2.8","Colorado Springs","public",,"2","9398",,"4509","true","false","false","University of Colorado--Colorado Springs",,"https://www.usnews.com/best-colleges/university-of-colorado-colorado-springs","#395-434","-1","2026",,"1010",,"national-universities","usnews.com","CO","24336","university-of-colorado-colorado-springs","80918"
"96","19",,,"Belton","private",,"2.4","3024",,"3588","false","false","false","University of Mary Hardin-Baylor",,"https://www.usnews.com/best-colleges/university-of-mary-hardinbaylor","#395-434","-1","2026",,"960",,"national-universities","usnews.com","TX","32020","university-of-mary-hardinbaylor","76513"
"96","18",,,"Princess Anne","public",,"2.4","2476","2.9","2106","true","false","false","University of Maryland Eastern Shore",,"https://www.usnews.com/best-colleges/university-of-maryland-eastern-shore","#395-434","-1","2026",,"860",,"national-universities","usnews.com","MD",,"university-of-maryland-eastern-shore","21853"
"73","18",,"2.4","New Orleans","public",,,"5418","3","2015","true","false","false","University of New Orleans",,"https://www.usnews.com/best-colleges/university-of-new-orleans","#395-434","-1","2026",,"950",,"national-universities","usnews.com","LA","14190","university-of-new-orleans","70148"
"88","17",,,"Pikeville","private",,,"1572","3.4","1980","false","false","false","University of Pikeville",,"https://www.usnews.com/best-colleges/university-of-pikeville","#395-434","-1","2026",,"770",,"national-universities","usnews.com","KY","25650","university-of-pikeville","41501"
"95","17",,,"Greensburg","public",,,"1305",,"3381","true","false","false","University of Pittsburgh at Greensburg",,"https://www.usnews.com/best-colleges/university-of-pittsburgh-at-greensburg","#183-201","-1","2026",,"1055",,"national-liberal-arts-colleges","usnews.com","PA","26584","university-of-pittsburgh-at-greensburg","15601"
"78","15",,,"Great Falls","private",,,"590","3.3","2527","false","false","false","University of Providence",,"https://www.usnews.com/best-colleges/university-of-providence","#105-115","-1","2026","west",,,"regional-universities-west","usnews.com","MT","31156","university-of-providence","59405"
"66","21",,,"Chickasha","public",,,"1027",,"3167","true","false","false","University of Science and Arts of Oklahoma",,"https://www.usnews.com/best-colleges/university-of-science-and-arts","#183-201","-1","2026",,"1090",,"national-liberal-arts-colleges","usnews.com","OK","19470","university-of-science-and-arts","73018"
"99","17",,,"Williamsburg","private",,,"7612","3","1962","false","false","false","University of the Cumberlands",,"https://www.usnews.com/best-colleges/university-of-the-cumberlands","#395-434","-1","2026",,"908",,"national-universities","usnews.com","KY","9875","university-of-the-cumberlands","40769"
,,,,"Hobbs","private",,,"346",,"2650","false","false","false","University of the Southwest",,"https://www.usnews.com/best-colleges/university-of-the-southwest","#105-115","-1","2026","west",,,"regional-universities-west","usnews.com","NM",,"university-of-the-southwest","88240"
"96","17",,,"Fayette","private",,,"3054",,"1893","false","false","false","Upper Iowa University",,"https://www.usnews.com/best-colleges/upper-iowa-university","#145-160","-1","2026","midwest","970",,"regional-universities-midwest","usnews.com","IA","20000","upper-iowa-university","52142"
"72","16",,"2.1","Valdosta","public",,,"7206","3.4","1599","true","false","false","Valdosta State University",,"https://www.usnews.com/best-colleges/valdosta-state-university","#395-434","-1","2026",,"920",,"national-universities","usnews.com","GA","17836","valdosta-state-university","31698"
"87",,,,"Buffalo","private",,,"545",,"666972","false","false","false","Villa Maria College",,"https://www.usnews.com/best-colleges/villa-maria-college","#51-56","-1","2026","north",,,"regional-colleges-north","usnews.com","NY","28670","villa-maria-college","14225"
"98","15",,,"Richmond","private",,,"1205","2.6","3766","false","false","false","Virginia Union University",,"https://www.usnews.com/best-colleges/virginia-union-university","#183-201","-1","2026",,"768",,"national-liberal-arts-colleges","usnews.com","VA","19630","virginia-union-university","23220"
"77",,,,"Forest City","proprietary",,,"2196",,"1895","false","false","false","Waldorf University",,"https://www.usnews.com/best-colleges/waldorf-university","#145-160","-1","2026","midwest",,,"regional-universities-midwest","usnews.com","IA","25978","waldorf-university","50436"
"43","14",,,"Lake Wales","private",,,"798",,"8848","false","false","false","Warner University",,"https://www.usnews.com/best-colleges/warner-university","#121-133","-1","2026","south","790",,"regional-universities-south","usnews.com","FL","29992","warner-university","33859"
"71","25",,,"Asheville","private",,,"733","3.7","2979","false","false","false","Warren Wilson College",,"https://www.usnews.com/best-colleges/warren-wilson","#183-201","-1","2026",,,,"national-liberal-arts-colleges","usnews.com","NC","26540","warren-wilson","28815"
"48",,,,"Takoma Park","private",,,"513",,"2067","false","false","false","Washington Adventist University",,"https://www.usnews.com/best-colleges/washington-adventist-university","#150-164","-1","2026","north","860",,"regional-universities-north","usnews.com","MD","26604","washington-adventist-university","20912"
"56","16",,,"Plainview","private",,,"2087","3.2","3663","false","false","false","Wayland Baptist University",,"https://www.usnews.com/best-colleges/wayland-baptist","#105-115","-1","2026","west","830",,"regional-universities-west","usnews.com","TX","23902","wayland-baptist","79072"
"100",,,,"Silver City","public",,,"2629","3","2664","true","false","false","Western New Mexico University",,"https://www.usnews.com/best-colleges/western-new-mexico-university","#105-115","-1","2026","west",,,"regional-universities-west","usnews.com","NM","17928","western-new-mexico-university","88061"
"71",,,,"Fulton","private",,,"1097",,"2525","false","false","false","William Woods University",,"https://www.usnews.com/best-colleges/william-woods-university","#395-434","-1","2026",,,,"national-universities","usnews.com","MO","30340","william-woods-university","65251"
,,,,"New Castle","private",,,"9355",,"7948","false","false","false","Wilmington University",,"https://www.usnews.com/best-colleges/wilmington-university","#395-434","-1","2026",,,,"national-universities","usnews.com","DE","12630","wilmington-university","19720"
"92",,,,"Chambersburg","private",,,"1375","3.4","3396","false","false","false","Wilson College",,"https://www.usnews.com/best-colleges/wilson-college","#150-164","-1","2026","north","930",,"regional-universities-north","usnews.com","PA","27150","wilson-college","17201"
"96","17",,"2.2","Dayton","public",,"2.2","7505","3.5","9168","true","false","false","Wright State University",,"https://www.usnews.com/best-colleges/wright-state","#395-434","-1","2026",,"907",,"national-universities","usnews.com","OH","20691","wright-state","45435"
"63",,,,"Young Harris","private",,,"1403",,"666965","false","false","false","Young Harris College",,"https://www.usnews.com/best-colleges/young-harris-college","#183-201","-1","2026",,,,"national-liberal-arts-colleges","usnews.com","GA","32305","young-harris-college","30582"
,,,,,"public",,,"133",,"769846","true","false","false","Aaniiih Nakoda College",,"https://www.usnews.com/best-colleges/aaniiih-nakoda-college","Unranked","-2","2026",,,,"tribal","usnews.com","MT","3080","aaniiih-nakoda-college",
,,,,"Orlando","private",,,"1221",,"31155","false","false","false","AdventHealth University",,"https://www.usnews.com/best-colleges/adventhealth-university","Unranked","-2","2026",,,,"health","usnews.com","FL","21420","adventhealth-university","32803"
